Date,Open,High,Low,Close,Volume
2023-03-20 00:00:00+08:00,23.04225488787382,23.376894684703636,22.946643780145237,23.32908821105957,19634777
2023-03-21 00:00:00+08:00,23.52031135559082,23.759340054133908,23.28128449660736,23.52031135559082,24856329
2023-03-22 00:00:00+08:00,23.615922002574504,23.71153311219916,23.376895148292665,23.424699783325195,14450023
2023-03-23 00:00:00+08:00,23.42469880921047,23.711532126156484,23.329087703561797,23.615921020507812,10341262
2023-03-24 00:00:00+08:00,23.998366495560347,24.61983778975183,23.80714427587688,24.42861557006836,76124806
2023-03-27 00:00:00+08:00,24.619836668099623,24.811058879071226,23.99836540222168,23.99836540222168,39675042
2023-03-28 00:00:00+08:00,24.046170845706836,24.14178195441539,23.52031066758957,23.568117141723633,16788177
2023-03-29 00:00:00+08:00,23.71153311219916,23.75933958679128,23.28128403866801,23.424699783325195,12296662
2023-03-30 00:00:00+08:00,24.57203174261536,24.619836375009406,23.99836511652985,24.141780853271484,57700083
2023-03-31 00:00:00+08:00,24.76325313476129,26.149613285294315,24.572032757725985,25.3369197845459,138775486
2023-04-06 00:00:00+08:00,24.906670349624765,25.097890723839654,24.38081018152486,24.47641944885254,71263562
2023-04-07 00:00:00+08:00,24.76325313476129,25.623753109438205,24.715448500392355,25.3369197845459,65839263
2023-04-10 00:00:00+08:00,25.71936374498016,26.101808171140075,25.050085999200316,25.241308212280273,71102290
2023-04-11 00:00:00+08:00,25.95839101674517,26.293030814896213,25.575946584320874,25.719364166259766,76160664
2023-04-12 00:00:00+08:00,25.910586382471916,25.910586382471916,25.432530841941542,25.719364166259766,35105604
2023-04-13 00:00:00+08:00,25.671559111489938,25.71936374498016,25.241308212280273,25.241308212280273,34461607
2023-04-14 00:00:00+08:00,25.33691954211814,25.384726015589216,24.906670478676155,25.097890853881836,25572168
2023-04-17 00:00:00+08:00,25.097890413998602,25.432530203752385,24.906670042144388,25.38472557067871,19729553
2023-04-18 00:00:00+08:00,25.384725906479353,25.384725906479353,24.76325279138385,24.85886573791504,22176222
2023-04-19 00:00:00+08:00,24.906671289400595,24.95447592486819,24.66764259338379,24.66764259338379,14848423
2023-04-20 00:00:00+08:00,24.858865310575737,24.858865310575737,24.1417811008357,24.380809783935547,21383646
2023-04-21 00:00:00+08:00,24.476419791551436,24.619837373670038,23.902754981755706,23.950559616088867,24478782
2023-04-24 00:00:00+08:00,23.902754012182267,24.428614166314237,23.807142907834685,24.141780853271484,17055130
2023-04-25 00:00:00+08:00,24.28519840807368,24.333004883606144,23.42470024408551,23.52031135559082,27466545
2023-04-26 00:00:00+08:00,23.615922171266618,23.663726806640625,23.233477730036142,23.663726806640625,22255935
2023-04-27 00:00:00+08:00,23.998365362623396,24.380809783935547,23.950558890179625,24.380809783935547,31861891
2023-04-28 00:00:00+08:00,25.002282171021356,25.336920134910038,24.667642367573084,24.811059951782227,58527236
2023-05-02 00:00:00+08:00,24.906671119277036,24.906671119277036,24.18958871524382,24.42861557006836,31283609
2023-05-03 00:00:00+08:00,24.18958732522502,24.28519659001312,23.99836511652985,24.141780853271484,19322205
2023-05-04 00:00:00+08:00,23.998366089981587,24.23739294076651,23.807143873529824,23.950559616088867,17031433
2023-05-05 00:00:00+08:00,23.568117141723633,23.71153288500668,23.233477341463907,23.568117141723633,26955151
2023-05-08 00:00:00+08:00,23.807144221823812,23.854948856856346,23.376895148292665,23.424699783325195,18936015
2023-05-09 00:00:00+08:00,23.47250441835773,23.71153311219916,23.28128403866801,23.424699783325195,13299369
2023-05-10 00:00:00+08:00,23.281283800868767,23.281283800868767,22.70761714898038,23.185670852661133,20746704
2023-05-11 00:00:00+08:00,23.18567050249105,23.281283449254655,22.707616806030273,22.707616806030273,12830812
2023-05-12 00:00:00+08:00,22.851032257080078,22.994449835845995,22.564198939107765,22.851032257080078,12461353
2023-05-15 00:00:00+08:00,22.755421262532373,22.755421262532373,22.22956109678753,22.468589782714844,15217096
2023-05-16 00:00:00+08:00,22.946644291751053,23.23347762133188,22.851033181890777,23.042255401611328,15409851
2023-05-17 00:00:00+08:00,23.233477341463907,23.759339359140743,22.898839380763754,23.568117141723633,25907843
2023-05-18 00:00:00+08:00,23.902755548984988,24.66764259338379,23.902755548984988,24.66764259338379,48107428
2023-05-19 00:00:00+08:00,24.572032417000084,25.050086112298803,24.52422594373449,24.85886573791504,44851511
2023-05-22 00:00:00+08:00,25.3847268418746,25.6237536983318,24.619837957916193,24.66764259338379,38590266
2023-05-23 00:00:00+08:00,24.715447732803927,24.954474576344268,24.237392206163737,24.380809783935547,29117606
2023-05-24 00:00:00+08:00,24.476419470468894,25.002281478592746,24.14178151584788,24.85886573791504,27243991
2023-05-25 00:00:00+08:00,25.241309494152496,25.336920605548055,24.85886688812988,24.90667152404785,34426953
2023-05-26 00:00:00+08:00,25.145698382756937,25.289115969630085,24.85886688812988,24.90667152404785,17336915
2023-05-29 00:00:00+08:00,25.193503991456137,26.101808598684062,25.193503991456137,25.719364166259766,74110796
2023-05-30 00:00:00+08:00,25.719363230986957,25.814974335616178,25.145696603211633,25.528141021728516,28529705
2023-05-31 00:00:00+08:00,25.336919561978227,26.101808421638676,25.289114928029225,25.480337142944336,39890077
2023-06-01 00:00:00+08:00,25.48033783161216,25.5281424668532,25.050086916644812,25.432531356811523,20959577
2023-06-02 00:00:00+08:00,25.6715592770238,27.583779580594094,25.62375280366578,27.2491397857666,112046642
2023-06-05 00:00:00+08:00,27.63158355701962,27.727194661901464,26.914501190185547,26.914501190185547,46584908
2023-06-06 00:00:00+08:00,27.392558294878818,27.72719626149087,27.05791848870716,27.44036293029785,34920147
2023-06-07 00:00:00+08:00,27.583780049768887,27.67938931899206,27.10572450585514,27.344751358032227,22053463
2023-06-08 00:00:00+08:00,27.20133488359285,27.249139516919673,25.67155902374168,26.006196975708008,63041541
2023-06-09 00:00:00+08:00,26.43644634087703,26.962306511376173,26.38863986743554,26.866695404052734,37866246
2023-06-12 00:00:00+08:00,27.05791803168398,27.727195793163222,26.818891179506895,27.344751358032227,38834891
2023-06-13 00:00:00+08:00,27.67938995361328,28.15744550848768,27.44036309595589,27.67938995361328,43427266
2023-06-14 00:00:00+08:00,27.727195909878276,28.20525145580435,27.44036258232263,27.966222763061523,37597980
2023-06-15 00:00:00+08:00,28.300861023411674,28.396473973163182,27.775000837135963,27.82280731201172,26075459
2023-06-16 00:00:00+08:00,27.822805871686377,28.205250292655716,27.249139240232367,27.91841697692871,33582386
2023-06-19 00:00:00+08:00,27.72719462349195,27.7749992560869,27.20133446715002,27.296945571899414,34668625
2023-06-20 00:00:00+08:00,27.440362704500114,27.822807142943798,27.296946959863526,27.58378028869629,18626480
2023-06-21 00:00:00+08:00,27.583780682198018,27.775001064588164,26.96230754108149,27.67938995361328,34994781
2023-06-26 00:00:00+08:00,27.15352832319636,27.201334795928634,26.293030209610574,26.771085739135742,55365246
2023-06-27 00:00:00+08:00,26.57986152033776,26.6276679927689,25.480336568695133,25.767168045043945,56833869
